G,Name,U+,Style,Tags
,pinwheel,ec3d,,
,pinwheel-2,ec3c,,
,pisces,ec3e,,
,pivot-table,ec40,,
,pivot-table-2,ec3f,,
,plan,ec44,,
,plan-2,ec41,,
,planet,ec43,,
,planet-2,ec42,,
,plastic-surgery,ec45,,
,platte,ec47,,
,platte-2,ec46,,
,play,ec51,,
,play-2,ec48,,
,playback-progress,ec4a,,
,playback-progress-2,ec49,,
,play-basketball,ec4c,,
,play-basketball-2,ec4b,,
,play-cycle,ec4d,,
,play-once,ec4e,,
,play-one,ec50,,
,play-one-2,ec4f,,
,play-two,ec53,,
,play-two-2,ec52,,
,play-volleyball,ec55,,
,play-volleyball-2,ec54,,
,play-wrong,ec57,,
,play-wrong-2,ec56,,
,plug,ec5b,,
,plug-2,ec58,,
,plug-one,ec5a,,
,plug-one-2,ec59,,
,plus,ec5e,,
,plus-cross,ec5d,,
,plus-cross-2,ec5c,,
,pokeball-one,ec60,,
,pokeball-one-2,ec5f,,
,poker,ec62,,
,poker-2,ec61,,
,popcorn,ec66,,
,popcorn-2,ec63,,
,popcorn-one,ec65,,
,popcorn-one-2,ec64,,
,positive-dynamics,ec67,,
,pot,ec6b,,
,pot-2,ec68,,
,potentiometer,ec6a,,
,potentiometer-2,ec69,,
,pound,ec6d,,
,pound-sign,ec6c,,
,pouting-face,ec6f,,
,pouting-face-2,ec6e,,
,powder,ec71,,
,powder-2,ec70,,
,power,ec78,,
,powerpoint,ec73,,
,powerpoint-2,ec72,,
,power-supply,ec77,,
,power-supply-2,ec74,,
,power-supply-one,ec76,,
,power-supply-one-2,ec75,,
,ppt,ec7a,,
,ppt-2,ec79,,
,pregnant-women,ec7b,,
,preschool,ec7d,,
,preschool-2,ec7c,,
,prescription,ec7f,,
,prescription-2,ec7e,,
,preview-close,ec81,,
,preview-close-one,ec80,,
,preview-open,ec83,,
,preview-open-2,ec82,,
,printer,ec86,,
,printer-2,ec84,,
,printer-one,ec85,,
,printer-two,ec88,,
,printer-two-2,ec87,,
,prison,ec8a,,
,prison-2,ec89,,
,process-line,ec8b,,
,projector,ec8f,,
,projector-2,ec8c,,
,projector-one,ec8e,,
,projector-one-2,ec8d,,
,projector-three,ec91,,
,projector-three-2,ec90,,
,projector-two,ec93,,
,projector-two-2,ec92,,
,proportional-scaling,ec94,,
,protect,ec98,,
,protect-2,ec95,,
,protection,ec97,,
,protection-2,ec96,,
,public-toilet,ec9a,,
,public-toilet-2,ec99,,
,pull-door,ec9c,,
,pull-door-2,ec9b,,
,pull-requests,ec9e,,
,pull-requests-2,ec9d,,
,pumpkin,eca0,,
,pumpkin-2,ec9f,,
,pure-natural,eca2,,
,pure-natural-2,eca1,,
,push-door,eca4,,
,push-door-2,eca3,,
,pushpin,eca6,,
,pushpin-2,eca5,,
,puzzle,eca8,,
,puzzle-2,eca7,,
,pyramid,ecab,,
,pyramid-one,ecaa,,
,pyramid-one-2,eca9,,
,qingniao-clue,ecac,,
,qiyehao,ecad,,
,quadrangular-pyramid,ecae,,
,quadrilateral,ecb0,,
,quadrilateral-2,ecaf,,
,quote,ecb1,,
,rabbit,ecb3,,
,rabbit-2,ecb2,,
,rabbit-zodiac,ecb4,,
,radar,ecb7,,
,radar-chart,ecb6,,
,radar-chart-2,ecb5,,
,radar-three,ecb8,,
,radar-two,ecba,,
,radar-two-2,ecb9,,
,radiation,ecbc,,
,radiation-2,ecbb,,
,radio,ecc2,,
,radio-2,ecbd,,
,radio-nanny,ecbf,,
,radio-nanny-2,ecbe,,
,radio-one,ecc1,,
,radio-one-2,ecc0,,
,radio-two,ecc4,,
,radio-two-2,ecc3,,
,radish,ecc8,,
,radish-2,ecc5,,
,radish-one,ecc7,,
,radish-one-2,ecc6,,
,railway,ecca,,
,railway-2,ecc9,,
,ranking,eccd,,
,ranking-list,eccc,,
,ranking-list-2,eccb,,
,rattle,ecd1,,
,rattle-2,ecce,,
,rattle-one,ecd0,,
,rattle-one-2,eccf,,
,razor,ecd3,,
,razor-2,ecd2,,
,read-book,ecd5,,
,read-book-2,ecd4,,
,receive,ecd9,,
,receive-2,ecd6,,
,receiver,ecd8,,
,receiver-2,ecd7,,
,recent-views-sort,ecdb,,
,recent-views-sort-2,ecda,,
,record,ece1,,
,record-2,ecdc,,
,record-disc,ecde,,
,record-disc-2,ecdd,,
,record-player,ece0,,
,record-player-2,ecdf,,
,rectangle,ece7,,
,rectangle-2,ece2,,
,rectangle-one,ece4,,
,rectangle-one-2,ece3,,
,rectangle-small,ece6,,
,rectangle-small-2,ece5,,
,rectangle-tear,ece9,,
,rectangle-tear-2,ece8,,
,rectangle-x,eceb,,
,rectangle-x-2,ecea,,
,rectangular-circular-connection,eced,,
,rectangular-circular-connection-2,ecec,,
,rectangular-circular-separation,ecef,,
,rectangular-circular-separation-2,ecee,,
,rectangular-vertebra,ecf0,,
,recycle-bin,ecf1,,
,recycling,ecf3,,
,recycling-pool,ecf2,,
,red-cross,ecf5,,
,red-cross-2,ecf4,,
,red-envelope,ecf9,,
,red-envelope-2,ecf6,,
,red-envelopes,ecf8,,
,red-envelopes-2,ecf7,,
,redo,ecfa,,
,reduce,ecff,,
,reduce-2,ecfb,,
,reduce-decimal-places,ecfc,,
,reduce-one,ecfe,,
,reduce-one-2,ecfd,,
,reduce-two,ed01,,
,reduce-two-2,ed00,,
,reduce-user,ed03,,
,reduce-user-2,ed02,,
,reel,ed05,,
,reel-2,ed04,,
,refraction,ed07,,
,refraction-2,ed06,,
,refresh,ed0a,,
,refresh-one,ed09,,
,refresh-one-2,ed08,,
,refrigerator,ed0c,,
,refrigerator-2,ed0b,,
,reject,ed0d,,
,relational-graph,ed0f,,
,relational-graph-2,ed0e,,
,relieved-face,ed11,,
,relieved-face-2,ed10,,
,remind,ed15,,
,remind-2,ed12,,
,remind-disable,ed14,,
,remind-disable-2,ed13,,
,remote-control,ed19,,
,remote-control-2,ed16,,
,remote-control-one,ed18,,
,remote-control-one-2,ed17,,
,renal,ed1a,,
,renault,ed1c,,
,renault-2,ed1b,,
,repair,ed1e,,
,repair-2,ed1d,,
,replay-five,ed1f,,
,replay-music,ed21,,
,replay-music-2,ed20,,
,report,ed23,,
,report-2,ed22,,
,repositioning,ed25,,
,repositioning-2,ed24,,
,resistor,ed27,,
,resistor-2,ed26,,
,resting,ed29,,
,resting-2,ed28,,
,retro-bag,ed2b,,
,retro-bag-2,ed2a,,
,return,ed2c,,
,reverse-lens,ed30,,
,reverse-lens-2,ed2d,,
,reverse-lens-one,ed2f,,
,reverse-lens-one-2,ed2e,,
,reverse-operation-in,ed32,,
,reverse-operation-in-2,ed31,,
,reverse-operation-out,ed34,,
,reverse-operation-out-2,ed33,,
,reverse-rotation,ed35,,
,rice,ed37,,
,rice-2,ed36,,
,riding,ed3a,,
,riding-2,ed38,,
,riding-one,ed39,,
,right,ed4e,,
,right-angle,ed3c,,
,right-angle-2,ed3b,,
,right-bar,ed3e,,
,right-bar-2,ed3d,,
,right-branch,ed40,,
,right-branch-one,ed3f,,
,right-branch-two,ed41,,
,right-c,ed43,,
,right-c-2,ed42,,
,right-expand,ed45,,
,right-expand-2,ed44,,
,right-one,ed47,,
,right-one-2,ed46,,
,right-run,ed48,,
,right-small,ed4a,,
,right-small-down,ed49,,
,right-small-up,ed4b,,
,right-square,ed4d,,
,right-square-2,ed4c,,
,right-two,ed50,,
,right-two-2,ed4f,,
,right-user,ed52,,
,right-user-2,ed51,,
,ring,ed58,,
,ring-2,ed53,,
,ring-one,ed55,,
,ring-one-2,ed54,,
,rings,ed57,,
,rings-2,ed56,,
,ripple,ed59,,
,road,ed61,,
,road-cone,ed5b,,
,road-cone-2,ed5a,,
,road-one,ed5c,,
,road-sign,ed60,,
,road-sign-2,ed5d,,
,road-sign-both,ed5f,,
,road-sign-both-2,ed5e,,
,robot,ed65,,
,robot-2,ed62,,
,robot-one,ed64,,
,robot-one-2,ed63,,
,robot-two,ed67,,
,robot-two-2,ed66,,
,rocket,ed6b,,
,rocket-2,ed68,,
,rocket-one,ed6a,,
,rocket-one-2,ed69,,
,rocking-horse,ed6d,,
,rocking-horse-2,ed6c,,
,rollerskates,ed6f,,
,rollerskates-2,ed6e,,
,romper,ed71,,
,romper-2,ed70,,
,rope-skipping,ed74,,
,rope-skipping-2,ed72,,
,rope-skipping-one,ed73,,
,rotate,ed78,,
,rotate-2,ed75,,
,rotate-one,ed77,,
,rotate-one-2,ed76,,
,rotating-add,ed79,,
,rotating-forward,ed7a,,
,rotation,ed7e,,
,rotation-horizontal,ed7b,,
,rotation-one,ed7d,,
,rotation-one-2,ed7c,,
,rotation-vertical,ed7f,,
,round,ed88,,
,round-2,ed80,,
,round-caliper,ed82,,
,round-caliper-2,ed81,,
,round-distortion,ed83,,
,round-mask,ed85,,
,round-mask-2,ed84,,
,round-socket,ed87,,
,round-socket-2,ed86,,
,round-trip,ed8a,,
,round-trip-2,ed89,,
,router,ed8e,,
,router-2,ed8b,,
,router-one,ed8d,,
,router-one-2,ed8c,,
,row-height,ed8f,,
,rowing,ed91,,
,rowing-2,ed90,,
,rs-male,ed93,,
,rs-male-2,ed92,,
,rss,ed95,,
,rss-2,ed94,,
,rugby,ed97,,
,rugby-one,ed96,,
,ruler,ed9a,,
,ruler-one,ed99,,
,ruler-one-2,ed98,,
,rule-two,ed9b,,
,run-left,ed9d,,
,run-left-2,ed9c,,
,safe-retrieval,ed9f,,
,safe-retrieval-2,ed9e,,
,sagittarius,eda0,,
,sailboat,eda4,,
,sailboat-2,eda1,,
,sailboat-one,eda3,,
,sailboat-one-2,eda2,,
,sailing,eda6,,
,sailing-2,eda5,,
,sales-report,eda8,,
,sales-report-2,eda7,,
,sandals,eda9,,
,sandstorm,edaa,,
,sandwich,edae,,
,sandwich-2,edab,,
,sandwich-one,edad,,
,sandwich-one-2,edac,,
,sapling,edb0,,
,sapling-2,edaf,,
,save,edb4,,
,save-2,edb1,,
,save-one,edb3,,
,save-one-2,edb2,,
,scale,edb7,,
,scale-one,edb6,,
,scale-one-2,edb5,,
,scallion,edb9,,
,scallion-2,edb8,,
,scan,edbf,,
,scan-code,edba,,
,scanning,edbb,,
,scanning-two,edbc,,
,scan-setting,edbe,,
,scan-setting-2,edbd,,
,scatter-alignment,edc0,,
,schedule,edc2,,
,schedule-2,edc1,,
,school,edc4,,
,school-2,edc3,,
,scissors,edc6,,
,scissors-2,edc5,,
,scoreboard,edc8,,
,scoreboard-2,edc7,,
,scorpio,edc9,,
,screen-rotation,edcb,,
,screen-rotation-2,edca,,
,screenshot,edcf,,
,screenshot-2,edcc,,
,screenshot-one,edce,,
,screenshot-one-2,edcd,,
,screenshot-two,edd1,,
,screenshot-two-2,edd0,,
,screwdriver,edd3,,
,screwdriver-2,edd2,,
,sd,edd7,,
,sd-2,edd4,,
,sd-card,edd6,,
,sd-card-2,edd5,,
,seal,edd9,,
,seal-2,edd8,,
,search,eddb,,
,search-2,edda,,
,seat,eddd,,
,seat-2,eddc,,
,security,ede0,,
,security-stall,eddf,,
,security-stall-2,edde,,
,seedling,ede2,,
,seedling-2,ede1,,
,selected,ede6,,
,selected-2,ede3,,
,selected-focus,ede5,,
,selected-focus-2,ede4,,
,selfie,ede8,,
,selfie-2,ede7,,
,send,eded,,
,send-backward,edea,,
,send-backward-2,ede9,,
,send-email,edeb,,
,send-one,edec,,
,send-to-back,edef,,
,send-to-back-2,edee,,
,sent-to-back,edf0,,
,seo,edf4,,
,seo-2,edf1,,
,seo-folder,edf3,,
,seo-folder-2,edf2,,
,server,edf6,,
,server-2,edf5,,
,set-off,edf8,,
,set-off-2,edf7,,
,setting,ee01,,
,setting-2,edf9,,
,setting-computer,edfb,,
,setting-computer-2,edfa,,
,setting-config,edfc,,
,setting-laptop,edfe,,
,setting-laptop-2,edfd,,
,setting-one,ee00,,
,setting-one-2,edff,,
,setting-three,ee03,,
,setting-three-2,ee02,,
,setting-two,ee05,,
,setting-two-2,ee04,,
,setting-web,ee07,,
,setting-web-2,ee06,,
,seven-key,ee09,,
,seven-key-2,ee08,,
,shade,ee0b,,
,shade-2,ee0a,,
,shake,ee0d,,
,shake-2,ee0c,,
,share,ee10,,
,share-one,ee0f,,
,share-one-2,ee0e,,
,share-sys,ee11,,
,share-three,ee12,,
,share-two,ee14,,
,share-two-2,ee13,,
,shaver,ee18,,
,shaver-2,ee15,,
,shaver-one,ee17,,
,shaver-one-2,ee16,,
,shaving,ee1a,,
,shaving-2,ee19,,
,sheep-zodiac,ee1b,,
,shield,ee1f,,
,shield-2,ee1c,,
,shield-add,ee1e,,
,shield-add-2,ee1d,,
,ship,ee21,,
,ship-2,ee20,,
,shop,ee33,,
,shop-2,ee22,,
,shopping,ee32,,
,shopping-2,ee23,,
,shopping-bag,ee27,,
,shopping-bag-2,ee24,,
,shopping-bag-one,ee26,,
,shopping-bag-one-2,ee25,,
,shopping-cart,ee2d,,
,shopping-cart-2,ee28,,
,shopping-cart-add,ee29,,
,shopping-cart-del,ee2b,,
,shopping-cart-del-2,ee2a,,
,shopping-cart-one,ee2c,,
,shopping-cart-two,ee2f,,
,shopping-cart-two-2,ee2e,,
,shopping-mall,ee31,,
,shopping-mall-2,ee30,,
,shorts,ee37,,
,shorts-2,ee34,,
,short-skirt,ee36,,
,short-skirt-2,ee35,,
,shoulder-bag,ee39,,
,shoulder-bag-2,ee38,,
,shovel,ee3d,,
,shovel-2,ee3a,,
,shovel-one,ee3c,,
,shovel-one-2,ee3b,,
,shower-head,ee3f,,
,shower-head-2,ee3e,,
,shrimp,ee41,,
,shrimp-2,ee40,,
,shuffle,ee43,,
,shuffle-one,ee42,,
,shutter-priority,ee45,,
,shutter-priority-2,ee44,,
,sickbed,ee47,,
,sickbed-2,ee46,,
,signal,ee4b,,
,signal-one,ee48,,
,signal-strength,ee4a,,
,signal-strength-2,ee49,,
,signal-tower,ee4e,,
,signal-tower-2,ee4c,,
,signal-tower-one,ee4d,,
,sim,ee52,,
,sim-2,ee4f,,
,sim-card,ee51,,
,sim-card-2,ee50,,
,single-bed,ee54,,
,single-bed-2,ee53,,
,sinusoid,ee55,,
,sippy-cup,ee57,,
,sippy-cup-2,ee56,,
,six-circular-connection,ee59,,
,six-circular-connection-2,ee58,,
,six-key,ee5b,,
,six-key-2,ee5a,,
,six-points,ee5d,,
,six-points-2,ee5c,,
,skate,ee61,,
,skate-2,ee5e,,
,skates,ee60,,
,skates-2,ee5f,,
,skating,ee63,,
,skating-2,ee62,,
,sketch,ee65,,
,sketch-2,ee64,,
,skiing-nordic,ee67,,
,skiing-nordic-2,ee66,,
,skull,ee69,,
,skull-2,ee68,,
,slave,ee6b,,
,slave-2,ee6a,,
,sleaves,ee6c,,
,sleep,ee6f,,
,sleep-2,ee6d,,
,sleep-one,ee6e,,
,sleep-two,ee71,,
,sleep-two-2,ee70,,
,slide,ee73,,
,slide-2,ee72,,
,slide-two,ee75,,
,slide-two-2,ee74,,
,sliding-horizontal,ee77,,
,sliding-horizontal-2,ee76,,
,sliding-vertical,ee79,,
,sliding-vertical-2,ee78,,
,slightly-frowning-face-whit-open-mouth,ee7b,,
,slightly-frowning-face-whit-open-mouth-2,ee7a,,
,slightly-smiling-face,ee7d,,
,slightly-smiling-face-2,ee7c,,
,slippers,ee81,,
,slippers-2,ee7e,,
,slippers-one,ee80,,
,slippers-one-2,ee7f,,
,sly-face-whit-smile,ee83,,
,sly-face-whit-smile-2,ee82,,
,smart-optimization,ee84,,
,smiling-face,ee86,,
,smiling-face-2,ee85,,
,smiling-face-with-squinting-eyes,ee88,,
,smiling-face-with-squinting-eyes-2,ee87,,
,snacks,ee8a,,
,snacks-2,ee89,,
,snake-zodiac,ee8b,,
,snow,ee8f,,
,snowflake,ee8c,,
,snowman,ee8e,,
,snowman-2,ee8d,,
,soap-bubble,ee91,,
,soap-bubble-2,ee90,,
,soccer,ee95,,
,soccer-2,ee92,,
,soccer-one,ee94,,
,soccer-one-2,ee93,,
,socks,ee96,,
,sofa,ee98,,
,sofa-2,ee97,,
,sofa-two,ee9a,,
,sofa-two-2,ee99,,
,softball,ee9b,,
,solar-energy,ee9e,,
,solar-energy-one,ee9d,,
,solar-energy-one-2,ee9c,,
,solid-state-disk,eea0,,
,solid-state-disk-2,ee9f,,
,sorcerer-hat,eea2,,
,sorcerer-hat-2,eea1,,
,sort,eea8,,
,sort-2,eea3,,
,sort-amount-down,eea4,,
,sort-amount-up,eea5,,
,sort-four,eea6,,
,sort-one,eea7,,
,sort-three,eea9,,
,sort-two,eeaa,,
,sound,eeae,,
,sound-2,eeab,,
,sound-one,eead,,
,sound-one-2,eeac,,
,sound-wave,eeb0,,
,sound-wave-2,eeaf,,
,source-code,eeb2,,
,source-code-2,eeb1,,
,soybean-milk-maker,eeb4,,
,soybean-milk-maker-2,eeb3,,
,spa-candle,eeb6,,
,spa-candle-2,eeb5,,
,space-colony,eeb7,,
,spanner,eeb9,,
,spanner-2,eeb8,,
,speaker,eebd,,
,speaker-2,eeba,,
,speaker-one,eebc,,
,speaker-one-2,eebb,,
,speed,eec1,,
,speed-2,eebe,,
,speed-one,eec0,,
,speed-one-2,eebf,,
,sperm,eec3,,
,sperm-2,eec2,,
,sphere,eec4,,
,spikedshoes,eec6,,
,spikedshoes-2,eec5,,
,spinning-top,eec8,,
,spinning-top-2,eec7,,
,split,eecd,,
,split-2,eec9,,
,split-branch,eecb,,
,split-branch-2,eeca,,
,split-cells,eecc,,
,split-turn-down-left,eecf,,
,split-turn-down-left-2,eece,,
,split-turn-down-right,eed1,,
,split-turn-down-right-2,eed0,,
,spoon,eed3,,
,spoon-2,eed2,,
,sport,eed7,,
,sport-2,eed4,,
,sporting,eed6,,
,sporting-2,eed5,,
,square,eedb,,
,square-2,eed8,,
,square-small,eeda,,
,square-small-2,eed9,,
,ssd,eedd,,
,ssd-2,eedc,,
,stack-light,eedf,,
,stack-light-2,eede,,
,stamp,eee1,,
,stamp-2,eee0,,
,stand-up,eee3,,
,stand-up-2,eee2,,
,stapler,eee5,,
,stapler-2,eee4,,
,star,eee8,,
,star-2,eee6,,
,star-one,eee7,,
,start-time-sort,eee9,,
,steering-wheel,eeeb,,
,steering-wheel-2,eeea,,
,steoller,eeed,,
,steoller-2,eeec,,
,stereo-nesting,eeee,,
,stereo-one,eef0,,
,stereo-one-2,eeef,,
,stereo-perspective,eef1,,
,stethoscope,eef3,,
,stethoscope-2,eef2,,
,stickers,eef5,,
,stickers-2,eef4,,
,stock-market,eef7,,
,stock-market-2,eef6,,
,stopwatch,eefb,,
,stopwatch-2,eef8,,
,stopwatch-start,eefa,,
,stopwatch-start-2,eef9,,
,storage-card-one,eefd,,
,storage-card-one-2,eefc,,
,storage-card-two,eeff,,
,storage-card-two-2,eefe,,
,straight-razor,ef01,,
,straight-razor-2,ef00,,
,straw-hat,ef02,,
,stretching,ef05,,
,stretching-one,ef04,,
,stretching-one-2,ef03,,
,strikethrough,ef06,,
,strongbox,ef08,,
,strongbox-2,ef07,,
,s-turn-down,ef0a,,
,s-turn-down-2,ef09,,
,s-turn-left,ef0c,,
,s-turn-left-2,ef0b,,
,s-turn-right,ef0e,,
,s-turn-right-2,ef0d,,
,s-turn-up,ef10,,
,s-turn-up-2,ef0f,,
,subtract-selection,ef12,,
,subtract-selection-one,ef11,,
,subway,ef14,,
,subway-2,ef13,,
,success,ef17,,
,success-2,ef15,,
,success-picture,ef16,,
,sum,ef19,,
,sum-2,ef18,,
,sun,ef24,,
,sun-2,ef1a,,
,sunbath,ef1b,,
,sun-hat,ef1d,,
,sun-hat-2,ef1c,,
,sunny,ef1e,,
,sun-one,ef1f,,
,sunrise,ef20,,
,sunset,ef22,,
,sunset-2,ef21,,
,sunshade,ef23,,
,surprised-face-with-open-big-mouth,ef26,,
,surprised-face-with-open-big-mouth-2,ef25,,
,surprised-face-with-open-mouth,ef28,,
,surprised-face-with-open-mouth-2,ef27,,
,surveillance-cameras,ef2c,,
,surveillance-cameras-2,ef29,,
,surveillance-cameras-one,ef2b,,
,surveillance-cameras-one-2,ef2a,,
,surveillance-cameras-two,ef2e,,
,surveillance-cameras-two-2,ef2d,,
,swallow,ef30,,
,swallow-2,ef2f,,
,sweater,ef32,,
,sweater-2,ef31,,
,swimming-pool,ef33,,
,swimming-ring,ef35,,
,swimming-ring-2,ef34,,
,swimsuit,ef37,,
,swimsuit-2,ef36,,
,swipe,ef38,,
,switch,ef41,,
,switch-button,ef3a,,
,switch-button-2,ef39,,
,switch-contrast,ef3b,,
,switching-done,ef3c,,
,switch-nintendo,ef3e,,
,switch-nintendo-2,ef3d,,
,switch-one,ef40,,
,switch-one-2,ef3f,,
,switch-themes,ef43,,
,switch-themes-2,ef42,,
,switch-track,ef44,,
,symbol,ef46,,
,symbol-double-x,ef45,,
,symmetry,ef47,,
,sync,ef48,,
,system,ef4a,,
,system-2,ef49,,
,table,ef52,,
,table-2,ef4b,,
,table-file,ef4d,,
,table-file-2,ef4c,,
,table-lamp,ef4f,,
,table-lamp-2,ef4e,,
,table-report,ef51,,
,table-report-2,ef50,,
,tabletennis,ef54,,
,tabletennis-2,ef53,,
,tag,ef58,,
,tag-2,ef55,,
,tag-one,ef57,,
,tag-one-2,ef56,,
,tailoring,ef59,,
,tailoring-two,ef5a,,
,taj-mahal,ef5c,,
,taj-mahal-2,ef5b,,
,take-off,ef5f,,
,take-off-one,ef5e,,
,take-off-one-2,ef5d,,
,taobao,ef60,,
,tape,ef64,,
,tape-2,ef61,,
,tape-measure,ef63,,
,tape-measure-2,ef62,,
,target,ef67,,
,target-one,ef66,,
,target-one-2,ef65,,
,target-two,ef68,,
,taurus,ef6a,,
,taurus-2,ef69,,
,taxi,ef6c,,
,taxi-2,ef6b,,
,tea,ef72,,
,tea-2,ef6d,,
,tea-drink,ef6f,,
,tea-drink-2,ef6e,,
,teapot,ef71,,
,teapot-2,ef70,,
,teeth,ef74,,
,teeth-2,ef73,,
,telegram,ef75,,
,telescope,ef77,,
,telescope-2,ef76,,
,tencent-qq,ef78,,
,tennis,ef79,,
,tent,ef7d,,
,tent-2,ef7a,,
,tent-banner,ef7c,,
,tent-banner-2,ef7b,,
,terminal,ef7f,,
,terminal-2,ef7e,,
,termination-file,ef81,,
,termination-file-2,ef80,,
,terrace,ef82,,
,test-tube,ef84,,
,test-tube-2,ef83,,
,text,ef92,,
,text-2,ef85,,
,textarea,ef86,,
,text-bold,ef87,,
,text-italic,ef88,,
,text-message,ef8a,,
,text-message-2,ef89,,
,text-recognition,ef8b,,
,text-rotation-down,ef8c,,
,text-rotation-left,ef8d,,
,text-rotation-none,ef8e,,
,text-rotation-up,ef8f,,
,text-style,ef91,,
,text-style-one,ef90,,
,text-underline,ef93,,
,texture,ef94,,
,texture-two,ef96,,
,texture-two-2,ef95,,
,text-wrap-overflow,ef97,,
,text-wrap-truncation,ef98,,
,theater,ef9a,,
,theater-2,ef99,,
,theme,ef9c,,
,theme-2,ef9b,,
,thermometer,efa0,,
,thermometer-2,ef9d,,
,thermometer-one,ef9f,,
,thermometer-one-2,ef9e,,
,thermos-cup,efa2,,
,thermos-cup-2,efa1,,
,the-single-shoulder-bag,efa4,,
,the-single-shoulder-bag-2,efa3,,
,thin,efa8,,
,thin-2,efa5,,
,thinking-problem,efa7,,
,thinking-problem-2,efa6,,
,three-d-glasses,efaa,,
,three-d-glasses-2,efa9,,
,three-hexagons,efac,,
,three-hexagons-2,efab,,
,three-key,efae,,
,three-key-2,efad,,
,three-slashes,efb0,,
,three-slashes-2,efaf,,
,three-triangles,efb2,,
,three-triangles-2,efb1,,
,thunderbolt,efb4,,
,thunderbolt-2,efb3,,
,thunderstorm,efb7,,
,thunderstorm-one,efb6,,
,thunderstorm-one-2,efb5,,
,ticket,efc0,,
,ticket-2,efb8,,
,ticket-one,efba,,
,ticket-one-2,efb9,,
,tickets-checked,efbb,,
,tickets-one,efbd,,
,tickets-one-2,efbc,,
,tickets-two,efbf,,
,tickets-two-2,efbe,,
,tiger-zodiac,efc1,,
,tiktok,efc3,,
,tiktok-2,efc2,,
,time,efcb,,
,time-2,efc4,,
,timed-mail,efc6,,
,timed-mail-2,efc5,,
,timeline,efc8,,
,timeline-2,efc7,,
,timer,efca,,
,timer-2,efc9,,
,tips,efcf,,
,tips-2,efcc,,
,tips-one,efce,,
,tips-one-2,efcd,,
,tire-swing,efd1,,
,tire-swing-2,efd0,,
,title-level,efd2,,
,to-bottom,efd4,,
,to-bottom-one,efd3,,
,toilet,efd6,,
,toilet-2,efd5,,
,to-left,efd7,,
,tomato,efd9,,
,tomato-2,efd8,,
,tool,efdd,,
,tool-2,efda,,
,toolkit,efdc,,
,toolkit-2,efdb,,
,top-bar,efdf,,
,top-bar-2,efde,,
,topbuzz,efe1,,
,topbuzz-2,efe0,,
,topic,efe5,,
,topic-2,efe2,,
,topic-discussion,efe4,,
,topic-discussion-2,efe3,,
,torch,efe7,,
,torch-2,efe6,,
,to-right,efe8,,
,to-top,efea,,
,to-top-one,efe9,,
,tour-bus,efec,,
,tour-bus-2,efeb,,
,towel,efee,,
,towel-2,efed,,
,tower,eff3,,
,tower-2,efef,,
,tower-of-babel,eff1,,
,tower-of-babel-2,eff0,,
,tower-of-pisa,eff2,,
,toxins,eff5,,
,toxins-2,eff4,,
,trace,eff7,,
,trace-2,eff6,,
,trademark,eff9,,
,trademark-2,eff8,,
,traditional-chinese-medicine,effb,,
,traditional-chinese-medicine-2,effa,,
,train,effd,,
,train-2,effc,,
,transaction,f001,,
,transaction-2,effe,,
,transaction-order,f000,,
,transaction-order-2,efff,,
,transfer,f004,,
,transfer-2,f002,,
,transfer-data,f003,,
,transform,f006,,
,transform-2,f005,,
,translate,f007,,
,translation,f008,,
,transport,f00c,,
,transport-2,f009,,
,transporter,f00b,,
,transporter-2,f00a,,
,trapezoid,f00e,,
,trapezoid-2,f00d,,
,tray,f010,,
,tray-2,f00f,,
,treadmill,f014,,
,treadmill-2,f011,,
,treadmill-one,f013,,
,treadmill-one-2,f012,,
,treadmill-two,f016,,
,treadmill-two-2,f015,,
,treasure-chest,f018,,
,treasure-chest-2,f017,,
,tree,f01f,,
,tree-diagram,f01a,,
,tree-diagram-2,f019,,
,tree-list,f01c,,
,tree-list-2,f01b,,
,tree-one,f01e,,
,tree-one-2,f01d,,
,tree-two,f020,,
,trend,f024,,
,trend-2,f021,,
,trending-down,f022,,
,trending-up,f023,,
,trend-two,f026,,
,trend-two-2,f025,,
,triangle,f02c,,
,triangle-2,f027,,
,triangle-round-rectangle,f029,,
,triangle-round-rectangle-2,f028,,
,triangle-ruler,f02b,,
,triangle-ruler-2,f02a,,
,triangular-pyramid,f02d,,
,trophy,f02f,,
,trophy-2,f02e,,
,trousers-bell-bottoms,f031,,
,trousers-bell-bottoms-2,f030,,
,truck,f032,,
,trumpet,f034,,
,trumpet-2,f033,,
,trunk,f036,,
,trunk-2,f035,,
,t-shirt,f038,,
,t-shirt-2,f037,,
,tub,f03a,,
,tub-2,f039,,
,tuchong,f03c,,
,tuchong-2,f03b,,
,tumblr,f03e,,
,tumblr-2,f03d,,
,turkey,f040,,
,turkey-2,f03f,,
,turn-around,f042,,
,turn-around-2,f041,,
,turn-off-bluetooth,f043,,
,tv,f046,,
,tv-one,f045,,
,tv-one-2,f044,,
,twitter,f048,,
,twitter-2,f047,,
,two-dimensional-code,f04c,,
,two-dimensional-code-2,f049,,
,two-dimensional-code-one,f04b,,
,two-dimensional-code-one-2,f04a,,
,two-dimensional-code-two,f04e,,
,two-dimensional-code-two-2,f04d,,
,two-ellipses,f04f,,
,two-key,f051,,
,two-key-2,f050,,
,two-semicircles,f053,,
,two-semicircles-2,f052,,
,two-triangles,f055,,
,two-triangles-2,f054,,
,two-triangles-two,f056,,
,type-drive,f058,,
